review_id,order_id,user_id,product_id,rating,review_text,review_date
3996,7423,986,92,5,Amazing value for money. Packaging was also very good.,2024-12-27
3997,7424,866,72,1,"Worst experience, will not order this brand again.",2026-04-07
3998,7425,1118,70,3,Product is fine but delivery took longer than expected.,2024-09-21
3999,7426,1801,94,4,"Works well, matches the description. Happy with it.",2024-12-15
4000,7427,1507,53,5,Best in this price range. Will buy again from this brand.,2025-10-29
4001,7428,262,85,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-11
4002,7429,120,48,1,"Worst experience, will not order this brand again.",2025-09-24
4003,7432,1640,54,3,"It's okay, nothing special but does the job.",2026-03-12
4004,7435,204,4,4,"Decent product for the price, would recommend with minor caution.",2026-02-21
4005,7436,1032,35,5,Amazing value for money. Packaging was also very good.,2025-12-29
4006,7437,970,48,5,Amazing value for money. Packaging was also very good.,2025-04-22
4007,7441,1280,1,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-24
4008,7442,1683,69,2,"Not worth the price, expected better quality.",2025-06-06
4009,7443,708,49,2,"Product had minor defects, considering a return.",2025-06-16
4010,7444,1823,121,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-01-02
4011,7449,372,120,1,"Received a damaged item, requesting refund immediately.",2025-01-30
4012,7450,205,125,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-07
4013,7451,664,104,4,"Good product overall, minor issues but satisfied with the purchase.",2024-05-03
4014,7452,947,10,3,"It's okay, nothing special but does the job.",2026-01-01
4015,7457,1523,77,4,"Good product overall, minor issues but satisfied with the purchase.",2025-03-13
4016,7458,1584,66,4,"Decent product for the price, would recommend with minor caution.",2025-11-12
4017,7460,1714,55,4,"Works well, matches the description. Happy with it.",2025-12-22
4018,7463,1929,58,2,Delivery was late and product quality is average at best.,2025-12-08
4019,7464,337,54,1,"Received a damaged item, requesting refund immediately.",2026-06-22
4020,7465,702,121,2,"Not satisfied, quality is below expectations.",2025-02-11
4021,7467,39,23,2,Delivery was late and product quality is average at best.,2026-08-17
4022,7468,334,69,5,Best in this price range. Will buy again from this brand.,2025-11-22
4023,7469,1282,78,3,"Average product, expected a bit more for this price.",2026-05-27
4024,7470,263,100,3,Product is fine but delivery took longer than expected.,2025-05-24
4025,7472,39,128,4,"Decent product for the price, would recommend with minor caution.",2026-08-17
4026,7477,1262,104,4,"Nice quality, delivery was a bit delayed but product is good.",2026-04-27
4027,7478,135,115,3,"Quality is average, packaging could have been better.",2026-03-02
4028,7479,78,109,5,Best in this price range. Will buy again from this brand.,2024-05-19
4029,7480,1618,125,3,"Quality is average, packaging could have been better.",2026-04-18
4030,7481,1285,40,3,"Quality is average, packaging could have been better.",2024-03-22
4031,7482,959,1,2,"Not satisfied, quality is below expectations.",2025-03-12
4032,7483,889,100,3,Product is fine but delivery took longer than expected.,2025-10-28
4033,7484,1770,22,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-03-12
4034,7486,450,61,2,"Product had minor defects, considering a return.",2025-04-27
4035,7487,406,51,3,"Quality is average, packaging could have been better.",2025-12-24
4036,7488,1935,105,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-09-05
4037,7489,246,82,5,Best in this price range. Will buy again from this brand.,2025-11-29
4038,7493,1592,104,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-22
4039,7494,594,11,2,"Not satisfied, quality is below expectations.",2025-11-05
4040,7501,1786,17,4,"Good product overall, minor issues but satisfied with the purchase.",2024-12-15
4041,7502,536,17,3,Product is fine but delivery took longer than expected.,2025-09-27
4042,7503,1623,4,5,Best in this price range. Will buy again from this brand.,2024-08-16
4043,7504,1708,44,4,"Works well, matches the description. Happy with it.",2026-03-06
4044,7505,38,21,4,"Decent product for the price, would recommend with minor caution.",2025-10-14
4045,7506,1613,42,3,"It's okay, nothing special but does the job.",2026-01-29
4046,7509,1498,80,3,"It's okay, nothing special but does the job.",2026-04-30
4047,7510,1852,51,2,Delivery was late and product quality is average at best.,2025-12-18
4048,7512,1210,119,3,Product is fine but delivery took longer than expected.,2024-07-25
4049,7514,1070,97,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-04-04
4050,7515,1301,97,3,Product is fine but delivery took longer than expected.,2026-02-28
4051,7518,1029,109,4,"Nice quality, delivery was a bit delayed but product is good.",2026-02-26
4052,7519,1854,109,5,Best in this price range. Will buy again from this brand.,2026-02-07
4053,7520,1953,119,1,"Worst experience, will not order this brand again.",2025-03-27
4054,7521,1623,5,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-02-21
4055,7522,1670,50,3,Product is fine but delivery took longer than expected.,2026-02-25
4056,7523,1716,62,4,"Decent product for the price, would recommend with minor caution.",2026-04-15
4057,7525,920,95,3,Product is fine but delivery took longer than expected.,2025-01-17
4058,7527,278,1,3,"It's okay, nothing special but does the job.",2026-01-27
4059,7528,1148,4,4,"Decent product for the price, would recommend with minor caution.",2025-10-16
4060,7530,816,56,3,Product is fine but delivery took longer than expected.,2025-10-25
4061,7531,1668,113,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-12-12
4062,7532,1424,3,4,"Works well, matches the description. Happy with it.",2026-01-06
4063,7536,1580,81,3,Product is fine but delivery took longer than expected.,2026-03-01
4064,7537,866,13,2,Delivery was late and product quality is average at best.,2025-05-13
4065,7538,290,101,2,Delivery was late and product quality is average at best.,2025-11-05
4066,7539,1243,127,3,"It's okay, nothing special but does the job.",2025-05-19
4067,7543,1864,6,5,Best in this price range. Will buy again from this brand.,2026-04-04
4068,7549,618,23,5,Amazing value for money. Packaging was also very good.,2026-01-22
4069,7550,1414,60,2,"Product had minor defects, considering a return.",2025-01-13
4070,7552,650,1,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-03-19
4071,7557,648,7,4,"Nice quality, delivery was a bit delayed but product is good.",2026-08-17
4072,7560,746,53,4,"Works well, matches the description. Happy with it.",2025-05-05
4073,7562,1852,61,2,"Not worth the price, expected better quality.",2026-02-03
4074,7563,53,26,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-01-06
4075,7564,100,25,1,"Worst experience, will not order this brand again.",2026-05-18
4076,7566,261,57,1,"Very disappointed, product stopped working within days.",2025-03-16
4077,7569,434,110,1,"Received a damaged item, requesting refund immediately.",2025-10-22
4078,7570,1050,44,3,"Quality is average, packaging could have been better.",2026-08-11
4079,7571,183,103,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-12
4080,7573,1776,84,4,"Works well, matches the description. Happy with it.",2026-08-10
4081,7574,423,64,2,"Not satisfied, quality is below expectations.",2026-06-15
4082,7575,1758,36,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-19
4083,7576,1298,70,5,Amazing value for money. Packaging was also very good.,2024-02-06
4084,7577,1177,69,5,Amazing value for money. Packaging was also very good.,2025-01-09
4085,7578,1706,43,1,"Received a damaged item, requesting refund immediately.",2025-06-18
4086,7580,199,97,4,"Decent product for the price, would recommend with minor caution.",2025-05-25
4087,7585,214,125,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-07-21
4088,7593,877,1,2,"Not satisfied, quality is below expectations.",2025-10-08
4089,7594,54,115,2,"Not satisfied, quality is below expectations.",2026-06-12
4090,7596,880,45,5,Amazing value for money. Packaging was also very good.,2024-08-12
4091,7597,1390,109,3,"Quality is average, packaging could have been better.",2025-08-13
4092,7598,1147,45,3,"Quality is average, packaging could have been better.",2026-03-16
4093,7600,730,30,4,"Works well, matches the description. Happy with it.",2024-11-01
4094,7601,1572,89,4,"Good product overall, minor issues but satisfied with the purchase.",2025-04-19
4095,7602,102,126,3,"Average product, expected a bit more for this price.",2026-01-12
4096,7603,1965,81,3,"It's okay, nothing special but does the job.",2026-03-16
4097,7606,1367,44,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-06-25
4098,7607,350,2,4,"Good product overall, minor issues but satisfied with the purchase.",2025-03-12
4099,7608,26,27,4,"Decent product for the price, would recommend with minor caution.",2025-01-01
4100,7613,1980,72,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-12-14
4101,7615,1476,121,5,Best in this price range. Will buy again from this brand.,2025-08-05
4102,7617,572,53,2,"Not worth the price, expected better quality.",2025-08-25
4103,7619,153,48,4,"Nice quality, delivery was a bit delayed but product is good.",2025-04-11
4104,7620,1562,83,5,Amazing value for money. Packaging was also very good.,2026-04-08
4105,7621,900,128,1,"Poor quality, does not match the images shown online.",2026-05-05
4106,7623,457,39,2,"Not satisfied, quality is below expectations.",2026-06-18
4107,7624,545,87,3,"Quality is average, packaging could have been better.",2023-12-18
4108,7628,1025,87,2,"Not worth the price, expected better quality.",2025-11-05
4109,7629,1278,99,4,"Good product overall, minor issues but satisfied with the purchase.",2025-05-17
4110,7630,421,100,4,"Works well, matches the description. Happy with it.",2025-01-03
4111,7631,181,116,4,"Nice quality, delivery was a bit delayed but product is good.",2024-12-15
4112,7632,2,15,3,Product is fine but delivery took longer than expected.,2025-12-25
4113,7633,840,43,2,Delivery was late and product quality is average at best.,2025-01-22
4114,7635,165,129,2,Delivery was late and product quality is average at best.,2025-12-05
4115,7638,1234,53,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-03-04
4116,7639,102,18,5,Best in this price range. Will buy again from this brand.,2025-08-27
4117,7641,176,44,3,"It's okay, nothing special but does the job.",2025-05-29
4118,7643,1177,111,5,Amazing value for money. Packaging was also very good.,2025-10-01
4119,7644,917,27,2,Delivery was late and product quality is average at best.,2025-09-07
4120,7645,1648,84,3,"It's okay, nothing special but does the job.",2026-02-15
4121,7648,891,86,3,"Quality is average, packaging could have been better.",2025-05-26
4122,7651,1519,97,3,Product is fine but delivery took longer than expected.,2025-09-22
4123,7652,361,119,4,"Nice quality, delivery was a bit delayed but product is good.",2024-05-03
4124,7653,1286,31,4,"Nice quality, delivery was a bit delayed but product is good.",2026-01-30
4125,7654,1472,86,4,"Good product overall, minor issues but satisfied with the purchase.",2024-10-25
4126,7657,260,112,3,"Average product, expected a bit more for this price.",2025-12-08
4127,7658,521,36,2,"Not worth the price, expected better quality.",2026-03-27
4128,7659,843,24,2,"Product had minor defects, considering a return.",2025-03-28
4129,7663,1754,44,5,Amazing value for money. Packaging was also very good.,2025-10-04
4130,7667,311,77,3,Product is fine but delivery took longer than expected.,2026-03-13
4131,7670,120,113,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-17
4132,7672,285,118,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-07-24
4133,7673,423,59,5,Best in this price range. Will buy again from this brand.,2026-06-16
4134,7674,945,115,2,"Not worth the price, expected better quality.",2026-08-06
4135,7675,138,53,3,Product is fine but delivery took longer than expected.,2026-03-11
4136,7682,1922,118,5,Amazing value for money. Packaging was also very good.,2026-03-11
4137,7683,530,61,5,Amazing value for money. Packaging was also very good.,2025-09-07
4138,7684,706,107,4,"Decent product for the price, would recommend with minor caution.",2024-12-14
4139,7685,130,54,3,"Average product, expected a bit more for this price.",2026-02-14
4140,7686,197,12,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-01
4141,7690,1178,78,3,"Quality is average, packaging could have been better.",2026-01-06
4142,7692,772,52,4,"Decent product for the price, would recommend with minor caution.",2024-09-22
4143,7694,1418,114,1,"Very disappointed, product stopped working within days.",2026-06-14
4144,7696,379,34,3,Product is fine but delivery took longer than expected.,2025-09-21
4145,7700,1994,55,5,Amazing value for money. Packaging was also very good.,2025-10-30
4146,7703,235,68,5,Best in this price range. Will buy again from this brand.,2026-02-17
4147,7704,1328,80,1,"Worst experience, will not order this brand again.",2026-05-12
4148,7706,734,47,1,"Received a damaged item, requesting refund immediately.",2026-06-02
4149,7709,1008,112,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-04-02
4150,7712,1192,17,4,"Works well, matches the description. Happy with it.",2026-01-03
4151,7716,810,80,5,Amazing value for money. Packaging was also very good.,2026-02-04
4152,7719,175,34,3,"Quality is average, packaging could have been better.",2025-05-11
4153,7720,237,34,3,"Average product, expected a bit more for this price.",2026-05-23
4154,7722,1713,45,5,Best in this price range. Will buy again from this brand.,2024-12-08
4155,7723,960,56,5,Amazing value for money. Packaging was also very good.,2025-08-30
4156,7724,1151,55,4,"Good product overall, minor issues but satisfied with the purchase.",2025-01-15
4157,7727,1156,54,2,"Not worth the price, expected better quality.",2026-06-12
4158,7728,484,78,1,"Worst experience, will not order this brand again.",2025-11-08
4159,7729,744,31,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-21
4160,7732,363,32,3,"Quality is average, packaging could have been better.",2025-03-09
4161,7733,839,90,1,"Very disappointed, product stopped working within days.",2026-03-26
4162,7734,1234,9,1,"Worst experience, will not order this brand again.",2026-02-23
4163,7735,500,83,4,"Works well, matches the description. Happy with it.",2025-09-07
4164,7737,1326,77,2,Delivery was late and product quality is average at best.,2026-06-06
4165,7738,110,63,5,Amazing value for money. Packaging was also very good.,2026-08-17
4166,7740,338,80,4,"Works well, matches the description. Happy with it.",2026-01-04
4167,7742,1784,41,3,"Quality is average, packaging could have been better.",2026-08-17
4168,7744,985,76,4,"Good product overall, minor issues but satisfied with the purchase.",2026-05-05
4169,7746,681,14,5,Best in this price range. Will buy again from this brand.,2026-04-28
4170,7747,407,100,2,"Product had minor defects, considering a return.",2026-06-16
4171,7748,974,112,4,"Decent product for the price, would recommend with minor caution.",2025-11-19
4172,7749,549,47,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-19
4173,7750,1643,127,4,"Nice quality, delivery was a bit delayed but product is good.",2025-10-03
4174,7756,1693,105,4,"Nice quality, delivery was a bit delayed but product is good.",2025-09-08
4175,7757,201,88,3,"Quality is average, packaging could have been better.",2024-02-27
4176,7758,1086,80,2,"Product had minor defects, considering a return.",2025-06-22
4177,7759,433,27,3,"It's okay, nothing special but does the job.",2026-08-04
4178,7764,907,22,4,"Works well, matches the description. Happy with it.",2025-08-05
4179,7765,206,7,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-05-22
4180,7768,1859,119,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-11
4181,7771,130,73,3,Product is fine but delivery took longer than expected.,2026-02-15
4182,7776,911,97,5,Amazing value for money. Packaging was also very good.,2026-07-31
4183,7777,859,114,1,"Very disappointed, product stopped working within days.",2024-11-29
4184,7781,559,53,2,Delivery was late and product quality is average at best.,2026-01-08
4185,7783,1584,20,5,Best in this price range. Will buy again from this brand.,2024-05-20
4186,7786,1815,129,4,"Nice quality, delivery was a bit delayed but product is good.",2024-09-01
4187,7787,660,40,5,Best in this price range. Will buy again from this brand.,2026-02-15
4188,7788,1043,128,2,"Not worth the price, expected better quality.",2026-06-22
4189,7790,676,80,3,"Quality is average, packaging could have been better.",2025-02-04
4190,7792,894,34,1,"Received a damaged item, requesting refund immediately.",2025-11-03
4191,7794,238,113,4,"Decent product for the price, would recommend with minor caution.",2026-01-02
4192,7795,1418,78,2,"Not satisfied, quality is below expectations.",2026-06-16
4193,7796,901,12,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-05-18
4194,7797,1410,83,4,"Good product overall, minor issues but satisfied with the purchase.",2025-08-13
4195,7800,1860,76,2,"Not satisfied, quality is below expectations.",2025-02-08
4196,7801,1655,15,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-06-27
4197,7805,987,36,3,"Average product, expected a bit more for this price.",2026-01-08
4198,7806,415,39,3,"Average product, expected a bit more for this price.",2024-11-02
4199,7809,295,67,4,"Nice quality, delivery was a bit delayed but product is good.",2024-12-25
4200,7812,337,50,3,"Quality is average, packaging could have been better.",2026-07-30
4201,7813,871,102,4,"Good product overall, minor issues but satisfied with the purchase.",2026-01-26
4202,7816,1936,46,3,Product is fine but delivery took longer than expected.,2025-12-16
4203,7817,1691,115,3,"Average product, expected a bit more for this price.",2025-03-01
4204,7819,359,116,2,Delivery was late and product quality is average at best.,2025-11-26
4205,7820,1761,14,2,"Not worth the price, expected better quality.",2026-06-07
4206,7822,107,2,4,"Works well, matches the description. Happy with it.",2025-06-06
4207,7823,1309,125,4,"Decent product for the price, would recommend with minor caution.",2026-05-27
4208,7824,990,92,4,"Works well, matches the description. Happy with it.",2026-07-07
4209,7826,456,128,3,"Average product, expected a bit more for this price.",2025-08-18
4210,7828,1498,118,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-02-27
4211,7829,949,31,4,"Decent product for the price, would recommend with minor caution.",2026-05-26
4212,7830,1241,40,2,"Not satisfied, quality is below expectations.",2025-11-12
4213,7831,1257,68,2,"Product had minor defects, considering a return.",2025-05-03
4214,7833,975,6,4,"Works well, matches the description. Happy with it.",2026-03-21
4215,7834,682,117,4,"Decent product for the price, would recommend with minor caution.",2025-12-12
4216,7835,230,117,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-14
4217,7836,1239,11,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-10
4218,7838,1539,35,2,Delivery was late and product quality is average at best.,2025-09-29
4219,7839,1884,55,2,"Product had minor defects, considering a return.",2023-12-14
4220,7840,1650,82,5,Amazing value for money. Packaging was also very good.,2026-07-01
4221,7841,1657,50,5,Best in this price range. Will buy again from this brand.,2025-05-29
4222,7842,1754,49,5,Best in this price range. Will buy again from this brand.,2026-05-19
4223,7843,1888,57,4,"Works well, matches the description. Happy with it.",2025-01-22
4224,7844,1631,70,1,"Received a damaged item, requesting refund immediately.",2025-12-21
4225,7848,1069,102,5,Best in this price range. Will buy again from this brand.,2025-03-24
4226,7850,1860,57,5,Amazing value for money. Packaging was also very good.,2024-03-26
4227,7851,1871,66,3,"It's okay, nothing special but does the job.",2025-10-01
4228,7854,539,113,4,"Decent product for the price, would recommend with minor caution.",2025-11-29
4229,7855,941,27,4,"Works well, matches the description. Happy with it.",2025-01-31
4230,7857,1499,47,4,"Decent product for the price, would recommend with minor caution.",2025-08-01
4231,7860,589,99,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-01-16
4232,7863,617,85,2,"Not worth the price, expected better quality.",2026-06-03
4233,7867,396,84,3,Product is fine but delivery took longer than expected.,2025-08-18
4234,7868,1884,17,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-07-25
4235,7871,1106,13,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-07
4236,7874,1488,73,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-06-17
4237,7877,1143,67,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-05-23
4238,7878,248,110,5,Best in this price range. Will buy again from this brand.,2024-12-21
4239,7879,928,34,3,"It's okay, nothing special but does the job.",2025-05-08
4240,7880,1720,8,4,"Nice quality, delivery was a bit delayed but product is good.",2026-06-01
4241,7882,1931,56,3,"Average product, expected a bit more for this price.",2025-10-18
4242,7887,521,26,2,"Not satisfied, quality is below expectations.",2024-07-05
4243,7889,1025,31,4,"Works well, matches the description. Happy with it.",2026-02-02
4244,7893,1937,29,4,"Good product overall, minor issues but satisfied with the purchase.",2026-06-09
4245,7896,1617,24,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-08-23
4246,7898,1422,26,1,"Worst experience, will not order this brand again.",2025-05-14
4247,7902,973,69,2,"Not satisfied, quality is below expectations.",2024-10-17
4248,7903,750,4,4,"Decent product for the price, would recommend with minor caution.",2026-05-08
4249,7906,1966,21,3,"Quality is average, packaging could have been better.",2025-06-30
4250,7912,1531,77,5,Amazing value for money. Packaging was also very good.,2025-08-21
4251,7913,1655,84,5,Best in this price range. Will buy again from this brand.,2025-08-16
4252,7914,1716,92,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-10-15
4253,7916,1506,65,5,Best in this price range. Will buy again from this brand.,2026-01-01
4254,7917,1937,59,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-31
4255,7919,69,68,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-15
4256,7920,1548,115,4,"Nice quality, delivery was a bit delayed but product is good.",2026-04-05
4257,7922,738,82,1,"Poor quality, does not match the images shown online.",2026-08-05
4258,7924,1278,20,5,Best in this price range. Will buy again from this brand.,2025-06-04
4259,7925,1040,74,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-24
4260,7926,371,116,5,Amazing value for money. Packaging was also very good.,2026-01-11
4261,7927,945,119,4,"Works well, matches the description. Happy with it.",2025-07-13
4262,7930,632,19,4,"Works well, matches the description. Happy with it.",2025-04-20
4263,7934,1673,72,2,"Not satisfied, quality is below expectations.",2024-07-15
4264,7938,585,43,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-01-01
4265,7939,1527,101,4,"Decent product for the price, would recommend with minor caution.",2025-02-26
4266,7940,1251,23,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-07
4267,7941,1100,1,4,"Good product overall, minor issues but satisfied with the purchase.",2026-05-03
4268,7945,303,76,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-24
4269,7947,672,41,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-07-03
4270,7948,1771,101,5,Best in this price range. Will buy again from this brand.,2025-05-20
4271,7952,1146,68,2,"Product had minor defects, considering a return.",2026-04-17
4272,7953,934,52,3,"It's okay, nothing special but does the job.",2025-10-11
4273,7957,1509,99,5,Amazing value for money. Packaging was also very good.,2025-06-11
4274,7962,1644,68,5,Best in this price range. Will buy again from this brand.,2026-02-14
4275,7963,265,87,1,"Very disappointed, product stopped working within days.",2025-03-21
4276,7966,1163,38,4,"Good product overall, minor issues but satisfied with the purchase.",2025-10-08
4277,7969,1959,2,3,"Average product, expected a bit more for this price.",2026-04-27
4278,7970,966,21,4,"Good product overall, minor issues but satisfied with the purchase.",2025-04-22
4279,7971,884,45,2,"Not satisfied, quality is below expectations.",2025-03-20
4280,7973,1952,83,4,"Nice quality, delivery was a bit delayed but product is good.",2026-01-20
4281,7974,182,98,4,"Nice quality, delivery was a bit delayed but product is good.",2026-02-12
4282,7975,444,106,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-11
4283,7976,19,127,4,"Good product overall, minor issues but satisfied with the purchase.",2026-05-15
4284,7979,112,124,3,"It's okay, nothing special but does the job.",2025-03-09
4285,7980,15,115,1,"Received a damaged item, requesting refund immediately.",2025-12-19
4286,7981,349,55,4,"Good product overall, minor issues but satisfied with the purchase.",2025-04-26
4287,7983,1774,15,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-08-16
4288,7984,432,36,1,"Worst experience, will not order this brand again.",2025-11-22
4289,7986,1944,15,4,"Decent product for the price, would recommend with minor caution.",2024-02-12
4290,7987,1842,81,2,"Product had minor defects, considering a return.",2026-04-14
4291,7988,216,31,1,"Received a damaged item, requesting refund immediately.",2026-03-22
4292,7989,444,12,4,"Nice quality, delivery was a bit delayed but product is good.",2026-02-01
4293,7990,1833,66,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-18
4294,7991,41,124,5,Amazing value for money. Packaging was also very good.,2024-04-27
4295,7993,380,113,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-03-14
4296,7995,1012,54,5,Amazing value for money. Packaging was also very good.,2026-05-29
4297,7997,185,15,3,"Average product, expected a bit more for this price.",2025-06-19
4298,7998,1043,71,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-02-14
4299,7999,372,57,4,"Decent product for the price, would recommend with minor caution.",2026-01-22
4300,8003,610,111,4,"Nice quality, delivery was a bit delayed but product is good.",2026-07-25
4301,8005,730,100,4,"Decent product for the price, would recommend with minor caution.",2025-03-07
4302,8008,1371,80,5,Best in this price range. Will buy again from this brand.,2026-02-07
4303,8009,1750,105,4,"Works well, matches the description. Happy with it.",2026-01-04
4304,8010,943,82,4,"Decent product for the price, would recommend with minor caution.",2025-03-15
4305,8012,1652,32,5,Best in this price range. Will buy again from this brand.,2025-10-20
4306,8013,1788,27,5,Amazing value for money. Packaging was also very good.,2025-05-20
4307,8014,132,129,3,"Quality is average, packaging could have been better.",2025-07-26
4308,8017,100,18,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-10
4309,8018,987,3,3,"Quality is average, packaging could have been better.",2025-06-21
4310,8019,1750,33,1,"Very disappointed, product stopped working within days.",2026-01-06
4311,8022,971,33,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-10
4312,8025,419,21,4,"Good product overall, minor issues but satisfied with the purchase.",2026-08-03
4313,8026,118,72,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-11-20
4314,8027,137,99,1,"Received a damaged item, requesting refund immediately.",2026-07-13
4315,8028,1336,127,3,"Average product, expected a bit more for this price.",2025-09-07
4316,8029,1398,76,3,"Average product, expected a bit more for this price.",2025-09-25
4317,8030,456,39,4,"Good product overall, minor issues but satisfied with the purchase.",2026-06-22
4318,8031,1907,50,5,Amazing value for money. Packaging was also very good.,2026-01-30
4319,8034,1417,70,2,"Not satisfied, quality is below expectations.",2026-07-05
4320,8035,181,86,2,Delivery was late and product quality is average at best.,2025-02-22
4321,8038,568,78,1,"Poor quality, does not match the images shown online.",2025-03-25
4322,8039,991,2,5,Amazing value for money. Packaging was also very good.,2026-07-05
4323,8041,1539,73,1,"Received a damaged item, requesting refund immediately.",2026-01-11
4324,8042,252,10,2,"Not worth the price, expected better quality.",2026-04-24
4325,8046,709,48,4,"Good product overall, minor issues but satisfied with the purchase.",2026-08-13
4326,8047,432,117,5,Best in this price range. Will buy again from this brand.,2025-12-23
4327,8049,1779,87,5,Amazing value for money. Packaging was also very good.,2026-02-08
4328,8050,1914,102,3,"Quality is average, packaging could have been better.",2026-02-18
4329,8051,522,29,4,"Nice quality, delivery was a bit delayed but product is good.",2025-08-06
4330,8052,1082,126,3,"It's okay, nothing special but does the job.",2026-04-03
4331,8053,169,42,4,"Decent product for the price, would recommend with minor caution.",2026-03-20
4332,8054,626,39,4,"Works well, matches the description. Happy with it.",2023-12-28
4333,8058,1159,49,4,"Works well, matches the description. Happy with it.",2025-02-21
4334,8059,1276,19,1,"Received a damaged item, requesting refund immediately.",2026-05-10
4335,8060,658,30,1,"Received a damaged item, requesting refund immediately.",2026-03-19
4336,8061,602,83,3,"Quality is average, packaging could have been better.",2026-02-13
4337,8062,1019,81,4,"Works well, matches the description. Happy with it.",2024-11-22
4338,8063,429,101,3,"Average product, expected a bit more for this price.",2026-04-21
4339,8064,500,48,4,"Works well, matches the description. Happy with it.",2026-02-21
4340,8066,952,92,4,"Decent product for the price, would recommend with minor caution.",2026-03-29
4341,8067,145,67,2,Delivery was late and product quality is average at best.,2026-05-07
4342,8068,1317,127,4,"Decent product for the price, would recommend with minor caution.",2025-02-13
4343,8069,869,71,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-26
4344,8070,1646,52,4,"Decent product for the price, would recommend with minor caution.",2025-01-04
4345,8071,337,57,4,"Works well, matches the description. Happy with it.",2026-06-25
4346,8073,108,125,4,"Works well, matches the description. Happy with it.",2026-01-09
4347,8074,837,94,4,"Good product overall, minor issues but satisfied with the purchase.",2026-06-24
4348,8077,1203,43,1,"Very disappointed, product stopped working within days.",2024-09-25
4349,8078,1220,55,4,"Good product overall, minor issues but satisfied with the purchase.",2025-09-23
4350,8079,1256,58,4,"Works well, matches the description. Happy with it.",2024-03-31
4351,8081,1595,112,3,"Quality is average, packaging could have been better.",2026-03-02
4352,8082,7,23,3,"Quality is average, packaging could have been better.",2026-07-20
4353,8085,1475,119,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-09-24
4354,8087,613,82,3,"Quality is average, packaging could have been better.",2026-01-04
4355,8088,986,100,1,"Very disappointed, product stopped working within days.",2025-02-23
4356,8090,1393,129,5,Best in this price range. Will buy again from this brand.,2025-04-07
4357,8091,943,13,2,Delivery was late and product quality is average at best.,2024-02-25
4358,8092,459,30,1,"Poor quality, does not match the images shown online.",2026-05-01
4359,8093,1903,103,1,"Poor quality, does not match the images shown online.",2024-10-24
4360,8094,1973,92,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-09-30
